errorNum	errorId	userId	filename	errorType	delay	row	occurredTimestamp	displayedTimestamp	solvedTimestamp	detailFirstOpenedTimestamp	detailLastOpenedTimestamp	solved	displayed	detailOpened	errorDuration	displayedDuration	classActiveDuration	firstDetailToSolvedDuration	lastDetailToSolvedDuration	detailOpenedDelay	updatedCount	setCursorCount	detailOpenedCount	classActivatedCount
4186	-1939498983	24_102_38_44_102_75_16	Config.java	field is never used	60000	27	1518773897055	0	0	0	0	false	false	false	5307	0	2827	0	0	0	1	0	0	2
4543	1464601235	24_102_38_44_43_62_16	Pit.java	parameter is never used	30000	11	1518774727315	1518774757315	1518774767878	0	0	true	true	false	40563	10563	40563	0	0	0	6	0	0	1
909	-2088900652	0_21_93_34_49_0_15	Pit.java	variable is never used	60000	22	1518687966431	0	1518687967619	0	0	true	false	false	1188	0	1188	0	0	0	1	0	0	1
2111	1569917875	52_23_21_52_24_100_15	Pit.java	field is never used	60000	8	1518702103384	0	1518702103931	0	0	true	false	false	547	0	547	0	0	0	1	0	0	1
3201	1328239679	0_21_93_34_35_0_16	Pit.java	field is never used	60000	11	1518774408214	0	1518774438543	0	0	true	false	false	30329	0	30329	0	0	0	1	0	0	1
4608	-572346258	24_102_38_44_98_14_16	Pit.java	access can be private	15000	12	1518774807741	0	1518774809954	0	0	true	false	false	2213	0	2213	0	0	0	1	0	0	1
907	-2088900652	0_21_93_34_49_0_15	Pit.java	variable is never used	60000	22	1518687953699	0	1518687964916	0	0	true	false	false	11217	0	11217	0	0	0	1	0	0	1
1626	1024422879	52_23_21_52_17_127_15	Pit.java	field is never used	60000	25	1518705070643	0	1518705071954	0	0	true	false	false	1311	0	1311	0	0	0	1	0	0	1
3768	1472426617	0_21_93_34_44_0_16	GameManager.java	missing return statement	60000	119	1518777534292	0	1518777542599	0	0	true	false	false	8307	0	8307	0	0	0	1	0	0	1
2186	-1320007411	52_23_21_52_24_80_15	Pit.java	parameter is never used	30000	11	1518702388607	0	1518702390013	0	0	true	false	false	1406	0	1406	0	0	0	1	0	0	1
3769	1472426617	0_21_93_34_44_0_16	GameManager.java	missing return statement	60000	119	1518777547136	0	1518777554517	0	0	true	false	false	7381	0	7381	0	0	0	1	0	0	1
835	799831264	0_21_93_34_47_0_15	GameManager.java	variable is never used	60000	71	1518688727170	0	1518688737546	0	0	true	false	false	10376	0	10376	0	0	0	1	0	0	1
4970	1058805026	52_23_21_52_19_92_16	Pit.java	field is never used	60000	22	1518788662573	0	1518788663292	0	0	true	false	false	719	0	719	0	0	0	1	0	0	1
5577	1043704692	52_23_21_52_33_116_16	Pit.java	variable is never used	60000	14	1518787938231	0	1518787939232	0	0	true	false	false	1001	0	1001	0	0	0	1	0	0	1
1279	-164387070	24_102_38_44_43_62_15	GameManager.java	field is never used	60000	26	1518689453389	0	1518689454612	0	0	true	false	false	1223	0	1223	0	0	0	1	0	0	1
4133	-1593882667	0_21_93_34_55_0_16	GameManager.java	statement expected	60000	68	1518775520604	0	1518775523479	0	0	true	false	false	2875	0	2875	0	0	0	1	0	0	1
4477	2129200721	24_102_38_44_41_57_16	Player.java	parameter is never used	30000	87	1518776780672	0	1518776795033	0	0	true	false	false	14361	0	14361	0	0	0	1	0	0	1
3580	-250521409	0_21_93_34_43_0_16	Pit.java	field is never used	60000	21	1518774153749	0	1518774154160	0	0	true	false	false	411	0	411	0	0	0	1	0	0	1
505	-39979371	0_21_93_34_40_0_15	Pit.java	field is never used	60000	10	1518688072495	0	1518688073091	0	0	true	false	false	596	0	596	0	0	0	1	0	0	1
1515	-1282016219	24_102_38_44_98_14_15	Pit.java	parameter is never used	30000	10	1518687714589	0	1518687715655	0	0	true	false	false	1066	0	1066	0	0	0	1	0	0	1
916	-954584574	0_21_93_34_49_0_15	Pit.java	field is never used	60000	26	1518688022347	0	1518688023831	0	0	true	false	false	1484	0	1484	0	0	0	1	0	0	1
2965	-768862882	0_21_93_34_30_0_16	GameManager.java	statement expected	60000	58	1518777510207	0	1518777534848	0	0	true	false	false	24641	0	24641	0	0	0	9	0	0	1
3057	1038350883	0_21_93_34_33_0_16	Pit.java	parameter is never used	30000	7	1518773703625	0	1518773705172	0	0	true	false	false	1547	0	1547	0	0	0	1	0	0	1
3771	1472426617	0_21_93_34_44_0_16	GameManager.java	missing return statement	60000	119	1518777556021	0	1518777558419	0	0	true	false	false	2398	0	2398	0	0	0	1	0	0	1
3773	1472426617	0_21_93_34_44_0_16	GameManager.java	missing return statement	60000	119	1518777565778	0	1518777568127	0	0	true	false	false	2349	0	2349	0	0	0	1	0	0	1
5713	590770395	52_23_21_52_33_116_16	GameManager.java	if statement has empty body	15000	56	1518791199739	0	1518791252639	0	0	true	false	false	52900	0	7044	0	0	0	1	0	0	2
3774	1472426617	0_21_93_34_44_0_16	GameManager.java	missing return statement	60000	119	1518777571044	0	1518777593261	0	0	true	false	false	22217	0	22217	0	0	0	1	0	0	1
3775	1472426617	0_21_93_34_44_0_16	GameManager.java	missing return statement	60000	119	1518777603896	0	1518777605232	0	0	true	false	false	1336	0	1336	0	0	0	1	0	0	1
3776	1472426617	0_21_93_34_44_0_16	GameManager.java	missing return statement	60000	119	1518777609081	0	1518777613585	0	0	true	false	false	4504	0	4504	0	0	0	1	0	0	1
3777	1472426617	0_21_93_34_44_0_16	GameManager.java	missing return statement	60000	119	1518777617287	0	1518777618521	0	0	true	false	false	1234	0	1234	0	0	0	1	0	0	1
3778	1472426617	0_21_93_34_44_0_16	GameManager.java	missing return statement	60000	119	1518777620171	0	1518777640595	0	0	true	false	false	20424	0	20424	0	0	0	1	0	0	1
633	283593756	0_21_93_34_43_0_15	Ground.java	field is never used	60000	18	1518690100869	0	1518690101338	0	0	true	false	false	469	0	469	0	0	0	1	0	0	1
2807	-1267575281	0_21_93_34_29_0_16	Pit.java	field is never used	60000	7	1518774069612	0	1518774073331	0	0	true	false	false	3719	0	3719	0	0	0	1	0	0	1
4807	-1528236375	52_23_21_52_18_111_16	pit.java	parameter is never used	30000	13	1518789647526	0	1518789668144	0	0	true	false	false	20618	0	15957	0	0	0	1	0	0	2
5675	-1554288720	52_23_21_52_33_116_16	Pit.java	access can be private	15000	35	1518789457961	0	1518789466743	0	0	true	false	false	8782	0	8782	0	0	0	1	0	0	1
56	1142938905	0_21_93_34_24_0_15	GameManager.java	field is never used	60000	24	1518688563865	0	1518688565146	0	0	true	false	false	1281	0	1281	0	0	0	1	0	0	1
5012	381818512	52_23_21_52_19_92_16	Pit.java	field is never used	60000	29	1518790641273	0	1518790647318	0	0	true	false	false	6045	0	6045	0	0	0	2	0	0	1
832	-1877699174	0_21_93_34_47_0_15	GameManager.java	variable is never used	60000	62	1518688623810	0	1518688625013	0	0	true	false	false	1203	0	1203	0	0	0	1	0	0	1
1848	-1554288720	52_23_21_52_19_45_15	Pit.java	access can be private	15000	11	1518703814189	0	1518703827771	0	0	true	false	false	13582	0	13582	0	0	0	1	0	0	1
349	-224584911	0_21_93_34_34_0_15	Pit.java	field is never used	60000	14	1518688128027	1518688212289	1518689030537	0	0	true	true	false	902510	591181	651181	0	0	0	8	0	0	28
3961	1620636738	0_21_93_34_49_0_16	Obstacle.java	variable is never used	60000	18	1518773959684	0	1518773980838	0	0	true	false	false	21154	0	21154	0	0	0	2	0	0	1
3409	-289558393	0_21_93_34_37_0_16	GameManager.java	field is never used	60000	56	1518776680020	0	1518776682302	0	0	true	false	false	2282	0	2282	0	0	0	1	0	0	1
4364	658714305	24_102_38_44_103_59_16	Config.java	field is never used	60000	33	1518775250191	0	1518775251285	0	0	true	false	false	1094	0	1094	0	0	0	1	0	0	1
3247	1299591409	0_21_93_34_35_0_16	Pit.java	field is never used	60000	12	1518775573900	0	1518775591146	0	0	true	false	false	17246	0	17246	0	0	0	1	0	0	1
4401	-706128993	24_102_38_44_41_57_16	Config.java	field is never used	60000	30	1518772371148	1518773648091	0	0	0	false	true	false	1769283	196076	256076	0	0	0	1	0	0	7
3520	-1158760141	0_21_93_34_40_0_16	GameManager.java	parameter is never used	30000	80	1518775861903	0	1518775878831	0	0	true	false	false	16928	0	16928	0	0	0	1	0	0	1
4566	1464601235	24_102_38_44_43_62_16	Pit.java	parameter is never used	30000	12	1518775330177	1518775379405	1518775451627	0	0	true	true	false	121450	70266	100266	0	0	0	1	0	0	4
4131	-1407351008	0_21_93_34_55_0_16	GameManager.java	variable is never used	60000	67	1518775513206	1518775573206	1518775587071	0	0	true	true	false	73865	13865	73865	0	0	0	1	0	0	1
3780	1472426617	0_21_93_34_44_0_16	GameManager.java	missing return statement	60000	121	1518777641515	0	1518777643212	0	0	true	false	false	1697	0	1697	0	0	0	1	0	0	1
2950	-768862882	0_21_93_34_30_0_16	GameManager.java	statement expected	60000	58	1518776330342	0	1518776332985	0	0	true	false	false	2643	0	2643	0	0	0	2	0	0	1
2490	456680809	52_23_21_52_32_13_15	Pit.java	parameter is never used	30000	5	1518702381435	0	1518702382190	0	0	true	false	false	755	0	755	0	0	0	1	0	0	1
4696	140321314	52_23_21_52_16_93_16	Pit.java	field is never used	60000	33	1518791032696	0	1518791033821	0	0	true	false	false	1125	0	1125	0	0	0	1	0	0	1
292	-1282016219	0_21_93_34_31_0_15	Pit.java	parameter is never used	30000	11	1518688501669	1518688564484	0	1518689431090	1518689431090	false	true	true	1282220	1005151	1035151	0	0	866606	1	0	1	5
1062	1354777055	24_102_38_44_40_11_15	Pit.java	field is never used	60000	9	1518689543528	0	1518689921143	0	0	true	false	false	377615	0	26943	0	0	0	3	0	0	2
44	536297663	0_21_93_34_24_0_15	Pit.java	field is never used	60000	29	1518688250114	0	1518688250989	0	0	true	false	false	875	0	875	0	0	0	1	0	0	1
1061	1354777055	24_102_38_44_40_11_15	Pit.java	field is never used	60000	10	1518689439996	0	1518689451851	0	0	true	false	false	11855	0	11855	0	0	0	2	0	0	1
4724	-706128993	52_23_21_52_18_103_16	Config.java	field is never used	60000	30	1518787049899	1518788359851	0	0	0	false	true	false	2746744	375360	435360	0	0	0	1	0	0	35
5143	-1259698175	52_23_21_52_22_87_16	GameManager.java	field is never used	60000	25	1518790837911	0	1518790839146	0	0	true	false	false	1235	0	1235	0	0	0	1	0	0	1
1060	1354777055	24_102_38_44_40_11_15	Pit.java	field is never used	60000	10	1518689421210	0	1518689423850	0	0	true	false	false	2640	0	2640	0	0	0	1	0	0	1
2533	-2126487781	52_23_21_52_32_13_15	Pit.java	parameter is never used	30000	13	1518703968220	1518703998220	1518704030149	0	0	true	true	false	61929	31929	61929	0	0	0	5	0	0	1
1956	1406855475	52_23_21_52_19_92_15	Pit.java	field is never used	60000	10	1518704620176	1518704680176	1518704830424	0	0	true	true	false	210248	150248	210248	0	0	0	1	0	0	1
4683	1798082946	52_23_21_52_16_93_16	Pit.java	field is never used	60000	21	1518790453395	0	1518790454707	0	0	true	false	false	1312	0	1312	0	0	0	1	0	0	1
3349	619294787	0_21_93_34_37_0_16	pit.java	the assigned value is never used	60000	19	1518775617716	0	1518775625249	0	0	true	false	false	7533	0	7533	0	0	0	1	0	0	1
3437	1222515027	0_21_93_34_40_0_16	Pit.java	parameter is never used	30000	5	1518774187503	0	1518774188066	0	0	true	false	false	563	0	563	0	0	0	1	0	0	1
4019	-81214936	0_21_93_34_49_0_16	Obstacle.java	return is unnecessary as the last statement in a void method	15000	35	1518775787259	0	1518775792557	0	0	true	false	false	5298	0	5298	0	0	0	1	0	0	1
3652	-1012407841	0_21_93_34_43_0_16	GameManager.java	field is never used	60000	67	1518776174499	0	1518776174952	0	0	true	false	false	453	0	453	0	0	0	1	0	0	1
3723	-1236345545	0_21_93_34_44_0_16	GameManager.java	field is never used	60000	78	1518775035941	0	1518775040284	0	0	true	false	false	4343	0	4343	0	0	0	1	0	0	1
556	-1399065445	0_21_93_34_40_0_15	Pit.java	if statement has empty body	15000	13	1518689800298	0	1518689815116	0	0	true	false	false	14818	0	14818	0	0	0	1	0	0	1
3211	1299591409	0_21_93_34_35_0_16	Pit.java	field is never used	60000	10	1518774524761	0	1518774535979	0	0	true	false	false	11218	0	11218	0	0	0	1	0	0	1
5614	-555935520	52_23_21_52_33_116_16	Pit.java	the assigned value is never used	60000	31	1518788297926	0	1518788298613	0	0	true	false	false	687	0	687	0	0	0	1	0	0	1
545	645111287	0_21_93_34_40_0_15	Pit.java	field is never used	60000	19	1518689248976	0	1518689250175	0	0	true	false	false	1199	0	1199	0	0	0	1	0	0	1
619	644805425	0_21_93_34_43_0_15	Pit.java	field is never used	60000	9	1518688718126	0	1518688727132	0	0	true	false	false	9006	0	9006	0	0	0	1	0	0	1
2716	1013860442	0_21_93_34_27_2_16	Pit.java	variable is never used	60000	17	1518774635070	0	1518774635758	0	0	true	false	false	688	0	688	0	0	0	1	0	0	1
3290	1055481311	0_21_93_34_37_0_16	pit.java	field is never used	60000	5	1518773903126	1518773963126	1518774116577	0	0	true	true	false	213451	153451	213451	0	0	0	2	0	0	1
3936	1620636738	0_21_93_34_49_0_16	Obstacle.java	variable is never used	60000	9	1518773770571	0	1518773785244	0	0	true	false	false	14673	0	14673	0	0	0	1	0	0	1
4713	-1222021603	52_23_21_52_17_127_16	Pit.java	parameter is never used	30000	10	1518788673023	1518788711309	1518788860884	0	0	true	true	false	187861	149575	179575	0	0	0	1	0	0	2
312	816048597	0_21_93_34_33_0_15	Pit.java	field is never used	60000	4	1518688425856	0	1518688428431	0	0	true	false	false	2575	0	2575	0	0	0	1	0	0	1
1316	-1108344231	24_102_38_44_51_44_15	Pit.java	parameter is never used	30000	9	1518687857038	0	1518687897330	0	0	true	false	false	40292	0	28244	0	0	0	1	0	0	2
2943	-768862882	0_21_93_34_30_0_16	GameManager.java	statement expected	60000	73	1518775921158	1518775981158	1518776021153	0	0	true	true	false	99995	39995	99995	0	0	0	5	0	0	1
570	-1399065445	0_21_93_34_40_0_15	Pit.java	if statement has empty body	15000	23	1518690120113	0	1518690131660	0	0	true	false	false	11547	0	11547	0	0	0	1	0	0	1
1155	1877767059	24_102_38_44_43_51_15	Pit.java	parameter is never used	30000	17	1518689130538	0	1518689137509	0	0	true	false	false	6971	0	6971	0	0	0	1	0	0	1
1059	1354777055	24_102_38_44_40_11_15	Pit.java	field is never used	60000	10	1518689321244	1518689411517	1518689418298	0	0	true	true	false	97054	6781	66781	0	0	0	3	0	0	3
1153	1877767059	24_102_38_44_43_51_15	Pit.java	parameter is never used	30000	17	1518689043158	0	1518689053892	0	0	true	false	false	10734	0	10734	0	0	0	1	0	0	1
1056	1354777055	24_102_38_44_40_11_15	Pit.java	field is never used	60000	10	1518689307857	0	1518689319447	0	0	true	false	false	11590	0	11590	0	0	0	1	0	0	1
4888	-939581149	52_23_21_52_18_83_16	JumpAndRun.java	variable is never used	60000	79	1518786265595	0	1518786290331	0	0	true	false	false	24736	0	24736	0	0	0	1	0	0	1
4915	52882269	52_23_21_52_19_121_16	Pit.java	field is never used	60000	7	1518788330633	0	1518788331532	0	0	true	false	false	899	0	899	0	0	0	1	0	0	1
839	1218582239	0_21_93_34_47_0_15	Pit.java	field is never used	60000	8	1518689338682	0	1518689339104	0	0	true	false	false	422	0	422	0	0	0	1	0	0	1
5443	-965351393	52_23_21_52_32_13_16	Pit.java	field is never used	60000	5	1518787700826	0	1518787702266	0	0	true	false	false	1440	0	1440	0	0	0	1	0	0	1
3562	596865183	0_21_93_34_43_0_16	Pit.java	field is never used	60000	9	1518773908489	0	1518773909042	0	0	true	false	false	553	0	553	0	0	0	1	0	0	1
2948	-768862882	0_21_93_34_30_0_16	GameManager.java	statement expected	60000	58	1518776295890	0	1518776328997	0	0	true	false	false	33107	0	33107	0	0	0	6	0	0	1
5195	375755813	52_23_21_52_23_106_16	GameManager.java	field is never used	60000	25	1518789407892	0	1518789408805	0	0	true	false	false	913	0	913	0	0	0	1	0	0	1
2310	-768862882	52_23_21_52_25_127_15	GameManager.java	statement expected	60000	41	1518704780912	0	1518704802473	0	0	true	false	false	21561	0	21561	0	0	0	14	0	0	1
5730	1576466879	52_23_21_52_80_65_16	Pit.java	field is never used	60000	14	1518787792928	0	1518787824887	0	0	true	false	false	31959	0	31959	0	0	0	2	0	0	1
3972	-769415081	0_21_93_34_49_0_16	Obstacle.java	field is never used	60000	8	1518774013547	0	1518774033755	0	0	true	false	false	20208	0	20208	0	0	0	1	0	0	1
4614	-1067244721	24_102_38_44_98_14_16	Config.java	field is never used	60000	29	1518774910705	0	0	0	0	false	false	false	48074	0	21519	0	0	0	1	0	0	2
2944	-768862882	0_21_93_34_30_0_16	GameManager.java	statement expected	60000	73	1518776121471	0	1518776123589	0	0	true	false	false	2118	0	2118	0	0	0	1	0	0	1
4224	580161297	24_102_38_44_102_75_16	pit.java	field is never used	60000	8	1518774684878	1518774744878	1518774772031	0	0	true	true	false	87153	27153	87153	0	0	0	3	0	0	1
5731	1576466879	52_23_21_52_80_65_16	Pit.java	field is never used	60000	14	1518787826569	0	1518787866553	0	0	true	false	false	39984	0	39984	0	0	0	1	0	0	1
3202	816048597	0_21_93_34_35_0_16	Pit.java	field is never used	60000	12	1518774412063	0	1518774412861	0	0	true	false	false	798	0	798	0	0	0	1	0	0	1
5732	1467199411	52_23_21_52_80_65_16	Pit.java	parameter is never used	30000	18	1518787829378	1518787859378	1518787868126	0	0	true	true	false	38748	8748	38748	0	0	0	1	0	0	1
525	1934904781	0_21_93_34_40_0_15	Pit.java	parameter is never used	30000	10	1518688871319	0	1518688871741	0	0	true	false	false	422	0	422	0	0	0	1	0	0	1
3949	1620636738	0_21_93_34_49_0_16	Obstacle.java	variable is never used	60000	10	1518773861267	1518773921267	1518773957264	0	0	true	true	false	95997	35997	95997	0	0	0	2	0	0	1
2535	1464601235	52_23_21_52_32_13_15	Pit.java	parameter is never used	30000	13	1518703968220	1518703998220	1518704030149	0	0	true	true	false	61929	31929	61929	0	0	0	5	0	0	1
1504	-1282016219	24_102_38_44_98_14_15	Pit.java	parameter is never used	30000	9	1518687681406	0	1518687682611	0	0	true	false	false	1205	0	1205	0	0	0	1	0	0	1
3947	1620636738	0_21_93_34_49_0_16	Obstacle.java	variable is never used	60000	10	1518773804425	0	1518773852982	0	0	true	false	false	48557	0	48557	0	0	0	2	0	0	1
3946	1620636738	0_21_93_34_49_0_16	Obstacle.java	variable is never used	60000	9	1518773786356	0	1518773799394	0	0	true	false	false	13038	0	13038	0	0	0	1	0	0	1
1745	-1313231678	52_23_21_52_18_38_15	GameManager.java	field is never used	60000	80	1518704029456	0	1518704030456	0	0	true	false	false	1000	0	1000	0	0	0	1	0	0	1
176	-1877699174	0_21_93_34_25_2_15	GameManager.java	variable is never used	60000	82	1518690350081	0	1518690357239	0	0	true	false	false	7158	0	7158	0	0	0	1	0	0	1
1737	1502810035	52_23_21_52_18_38_15	GameManager.java	parameter is never used	30000	26	1518703871172	0	1518703872406	0	0	true	false	false	1234	0	1234	0	0	0	1	0	0	1
3754	-768862882	0_21_93_34_44_0_16	GameManager.java	statement expected	60000	56	1518777024598	0	1518777026926	0	0	true	false	false	2328	0	2328	0	0	0	1	0	0	1
217	763171201	0_21_93_34_29_0_15	Pit.java	field is never used	60000	12	1518687664218	0	1518687665581	0	0	true	false	false	1363	0	1363	0	0	0	1	0	0	1
172	-1877699174	0_21_93_34_25_2_15	GameManager.java	variable is never used	60000	57	1518689571245	1518689631245	1518689696280	0	0	true	true	false	125035	65035	125035	0	0	0	1	0	0	1
1045	1354777055	24_102_38_44_40_11_15	Pit.java	field is never used	60000	10	1518689122585	1518689182585	1518689290588	0	0	true	true	false	168003	49292	109292	0	0	0	4	0	0	5
1740	-1313231678	52_23_21_52_18_38_15	GameManager.java	field is never used	60000	80	1518703923725	0	1518703924475	0	0	true	false	false	750	0	750	0	0	0	1	0	0	1
1165	816048597	24_102_38_44_43_51_15	Pit.java	field is never used	60000	11	1518689166092	0	1518689166779	0	0	true	false	false	687	0	687	0	0	0	1	0	0	1
5554	1365737545	52_23_21_52_32_13_16	GameManager.java	field is never used	60000	84	1518791476920	0	1518791478212	0	0	true	false	false	1292	0	1292	0	0	0	1	0	0	1
2636	-352422183	52_23_21_52_33_116_15	Pit.java	field is never used	60000	23	1518704152220	0	1518704211520	0	0	true	false	false	59300	0	59300	0	0	0	1	0	0	1
4069	1299591409	0_21_93_34_55_0_16	Pit.java	field is never used	60000	7	1518773883635	1518774082126	1518774318798	0	0	true	true	false	435163	192312	252312	0	0	0	3	0	0	8
5434	-361607947	52_23_21_52_25_110_16	Pit.java	cannot return a value from a method with void result type	15000	44	1518791069640	0	1518791079102	0	0	true	false	false	9462	0	9462	0	0	0	1	0	0	1
5581	-1437348834	52_23_21_52_33_116_16	Pit.java	statement expected	60000	23	1518787973400	0	1518787997866	0	0	true	false	false	24466	0	24466	0	0	0	11	0	0	1
2616	-1222021603	52_23_21_52_33_116_15	Pit.java	parameter is never used	30000	28	1518703429802	1518703459802	1518704161477	0	0	true	true	false	731675	592136	622136	0	0	0	22	0	0	4
3891	2032290069	0_21_93_34_47_0_16	GameManager.java	field is never used	60000	25	1518776180743	0	1518776182185	0	0	true	false	false	1442	0	1442	0	0	0	1	0	0	1
2631	-352422183	52_23_21_52_33_116_15	Pit.java	field is never used	60000	23	1518704070629	0	1518704071358	0	0	true	false	false	729	0	729	0	0	0	1	0	0	1
972	-510872221	24_102_38_44_102_75_15	Pit.java	parameter is never used	30000	9	1518687819589	0	1518687828167	0	0	true	false	false	8578	0	8578	0	0	0	1	0	0	1
2673	-352422183	52_23_21_52_80_65_15	Pit.java	field is never used	60000	10	1518702391763	0	1518702392248	0	0	true	false	false	485	0	485	0	0	0	1	0	0	1
2898	1464601235	0_21_93_34_30_0_16	Pit.java	parameter is never used	30000	11	1518774654608	0	1518774677554	0	0	true	false	false	22946	0	22946	0	0	0	1	0	0	1
2620	1541483810	52_23_21_52_33_116_15	Pit.java	field is never used	60000	7	1518703782675	0	1518703813313	0	0	true	false	false	30638	0	30638	0	0	0	1	0	0	1
4704	-1873895737	52_23_21_52_17_127_16	Pit.java	parameter is never used	30000	10	1518788456118	1518788504724	1518788700333	0	0	true	true	false	244215	161669	191669	0	0	0	2	0	0	6
198	683795743	0_21_93_34_28_0_15	Pit.java	field is never used	60000	6	1518689256989	0	1518689259278	0	0	true	false	false	2289	0	2289	0	0	0	1	0	0	1
4942	-1554288720	52_23_21_52_19_121_16	Pit.java	access can be private	15000	24	1518789457643	0	1518789462549	0	0	true	false	false	4906	0	4906	0	0	0	1	0	0	1
3434	313555891	0_21_93_34_40_0_16	Pit.java	parameter is never used	30000	5	1518774182717	0	1518774184826	0	0	true	false	false	2109	0	2109	0	0	0	1	0	0	1
3170	788099397	0_21_93_34_34_0_16	PitListener.java	field is never used	60000	2	1518775697988	0	1518775708924	0	0	true	false	false	10936	0	9583	0	0	0	1	0	0	2
5410	1495883453	52_23_21_52_25_110_16	Pit.java	field is never used	60000	14	1518790859639	0	1518790916178	0	0	true	false	false	56539	0	56539	0	0	0	1	0	0	1
3171	788099397	0_21_93_34_34_0_16	PitListener.java	field is never used	60000	2	1518775710799	0	1518775711721	0	0	true	false	false	922	0	922	0	0	0	2	0	0	1
2014	347013139	52_23_21_52_22_61_15	Pit.java	parameter is never used	30000	9	1518703103877	0	1518704551786	0	0	true	false	false	1447909	0	20774	0	0	0	1	0	0	4
5422	450589753	52_23_21_52_25_110_16	Pit.java	missing return statement	60000	41	1518790993529	0	1518791017226	0	0	true	false	false	23697	0	23697	0	0	0	2	0	0	1
3821	1889512287	0_21_93_34_47_0_16	Pit.java	field is never used	60000	9	1518775087487	0	1518775103482	0	0	true	false	false	15995	0	15995	0	0	0	1	0	0	1
1037	1354777055	24_102_38_44_40_11_15	Pit.java	field is never used	60000	9	1518689104443	0	1518689120757	0	0	true	false	false	16314	0	16314	0	0	0	2	0	0	1
612	1222422241	0_21_93_34_43_0_15	Config.java	field is never used	60000	28	1518688274387	0	0	0	0	false	false	false	627695	0	26541	0	0	0	1	0	0	4
2990	-2057068173	0_21_93_34_31_0_16	Pit.java	parameter is never used	30000	10	1518774321192	0	1518774322007	0	0	true	false	false	815	0	815	0	0	0	1	0	0	1
3204	-1755538049	0_21_93_34_35_0_16	Pit.java	field is never used	60000	13	1518774418933	0	1518774419763	0	0	true	false	false	830	0	830	0	0	0	1	0	0	1
4893	-1939498983	52_23_21_52_18_83_16	Config.java	field is never used	60000	27	1518787040380	0	0	0	0	false	false	false	36529	0	36529	0	0	0	1	0	0	1
3684	-1222021603	0_21_93_34_44_0_16	Pit.java	parameter is never used	30000	12	1518774185157	1518774215157	1518774242969	0	0	true	true	false	57812	27812	57812	0	0	0	2	0	0	1
3826	-1485359365	0_21_93_34_47_0_16	Pit.java	parameter is never used	30000	11	1518775097275	0	1518775098110	0	0	true	false	false	835	0	835	0	0	0	1	0	0	1
2098	-1170600777	52_23_21_52_23_106_15	Pit.java	parameter is never used	30000	11	1518703456042	0	1518703457245	0	0	true	false	false	1203	0	1203	0	0	0	1	0	0	1
2768	-978357377	0_21_93_34_27_2_16	Pit.java	field is never used	60000	19	1518776166073	0	1518776188064	0	0	true	false	false	21991	0	15915	0	0	0	1	0	0	2
2917	-121402719	0_21_93_34_30_0_16	Config.java	field is never used	60000	33	1518775148451	0	1518775149043	0	0	true	false	false	592	0	592	0	0	0	1	0	0	1
2488	1934904781	52_23_21_52_32_13_15	Pit.java	parameter is never used	30000	5	1518702377998	0	1518702380659	0	0	true	false	false	2661	0	2661	0	0	0	1	0	0	1
4596	1354777055	24_102_38_44_98_14_16	Pit.java	field is never used	60000	4	1518774497515	0	1518774513584	0	0	true	false	false	16069	0	16069	0	0	0	2	0	0	1
5229	-510872221	52_23_21_52_24_80_16	Pit.java	parameter is never used	30000	12	1518787592275	0	1518787593791	0	0	true	false	false	1516	0	1516	0	0	0	1	0	0	1
5569	1013860442	52_23_21_52_33_116_16	Pit.java	variable is never used	60000	13	1518787732903	1518787801258	1518788061467	0	0	true	true	false	328564	233871	293871	0	0	0	9	0	0	3
151	-888768052	0_21_93_34_25_2_15	GameManager.java	statement expected	60000	71	1518688288230	0	1518688289119	0	0	true	false	false	889	0	889	0	0	0	1	0	0	1
1901	-2002180141	52_23_21_52_19_92_15	Pit.java	field is never used	60000	11	1518704706884	0	1518704708868	0	0	true	false	false	1984	0	1984	0	0	0	1	0	0	1
4268	-1545174529	24_102_38_44_102_75_16	pit.java	field is never used	60000	9	1518775445873	0	1518775468372	0	0	true	false	false	22499	0	22499	0	0	0	1	0	0	1
5568	1013860442	52_23_21_52_33_116_16	Pit.java	variable is never used	60000	10	1518787720033	0	1518787728653	0	0	true	false	false	8620	0	8620	0	0	0	1	0	0	1
4943	-1222021603	52_23_21_52_19_121_16	Pit.java	parameter is never used	30000	12	1518789475684	1518789510882	1518789514039	0	0	true	true	false	38355	3157	33157	0	0	0	1	0	0	3
5232	-510872221	52_23_21_52_24_80_16	Pit.java	parameter is never used	30000	12	1518787594869	1518787624869	1518787692425	0	0	true	true	false	97556	67556	97556	0	0	0	1	0	0	1
228	-1601650945	0_21_93_34_29_0_15	Pit.java	field is never used	60000	16	1518687694012	0	1518687694842	0	0	true	false	false	830	0	830	0	0	0	1	0	0	1
2140	454945920	52_23_21_52_24_100_15	Pit.java	variable is never used	60000	22	1518702900704	0	1518702901492	0	0	true	false	false	788	0	788	0	0	0	1	0	0	1
4790	51248418	52_23_21_52_18_111_16	pit.java	field is never used	60000	10	1518788139031	0	1518788145086	0	0	true	false	false	6055	0	6055	0	0	0	1	0	0	1
4481	1544203427	24_102_38_44_41_57_16	Player.java	parameter is never used	30000	87	1518776792205	0	1518776809206	0	0	true	false	false	17001	0	17001	0	0	0	2	0	0	1
